00:00,75,1,2,21,8
00:15,125,45,1,100,8
00:30,60,52,2,310,8
00:45,52,89,1,46,4
01:00,7,58,2,35,8
01:15,88,54,2,13,4
01:30,30,31,2,350,8
01:45,56,55,15,57,2
02:00,87,56,1,51,4
02:08,142,72,1,136,8
02:16,51,58,1,215,2
02:24,62,56,1,188,4
02:32,75,63,1,199,8
02:40,58,35,1,309,1
02:48,49,32,1,185,2
02:56,56,71,1,225,4
03:04,119,4,1,304,8
03:12,68,52,1,29,2
03:20,59,63,1,49,24
03:28,30,7,1,317,8
03:36,79,85,1,200,4
03:44,143,66,1,85,8
03:52,53,43,13,288,1
04:00,66,91,2,227,8
04:05,54,25,1,374,8
04:10,100,81,1,338,4
04:15,21,25,1,81,8
04:20,87,52,2,215,4
04:26,20,73,2,278,8
04:31,92,73,2,22,4
04:36,6,10,1,15,8
04:41,67,33,1,54,2
04:46,98,53,2,1,4
04:52,61,56,2,287,8
04:57,55,40,2,64,1
05:02,49,41,1,341,2
05:07,97,66,2,247,4
05:13,3,95,1,267,8
05:18,12,70,1,202,8
05:23,57,46,1,267,2
05:28,58,35,2,259,4
05:33,55,38,1,185,1
05:39,113,70,2,270,8
05:44,85,73,1,179,8
05:49,136,48,2,276,8
05:54,129,47,22,353,8
06:00,54,64,4,291,4
06:04,107,43,3,99,8
06:09,70,57,2,227,4
06:13,33,72,4,337,8
06:18,58,61,3,156,4
06:23,109,79,2,379,8
06:27,66,50,1,56,2
06:32,79,53,3,340,4
06:36,86,12,3,351,8
06:41,58,35,1,18,1
06:46,50,35,2,95,2
06:50,74,78,2,114,4
06:55,43,56,3,24,8
07:00,148,36,1,313,8
07:04,59,55,2,302,2
07:09,86,20,2,373,8
07:13,1,8,2,29,24
07:18,73,52,3,238,8
07:23,144,23,1,218,8
07:27,26,93,1,32,8
07:32,95,66,2,46,4
07:37,35,61,3,289,8
07:41,97,77,4,351,4
07:46,37,88,3,373,8
07:50,63,87,1,198,4
07:55,122,89,53,85,8
08:00,69,56,2,391,2
08:07,53,44,2,276,1
08:15,66,35,2,65,2
08:22,96,34,2,88,4
08:30,55,39,1,204,1
08:37,68,47,2,102,2
08:45,59,82,2,137,4
08:52,47,44,1,102,1
09:00,73,50,2,284,2
09:07,51,48,2,66,4
09:15,57,73,2,390,8
09:22,55,35,1,308,1
09:30,70,35,1,43,2
09:37,63,61,1,183,4
09:45,144,62,1,331,8
09:52,146,83,12,266,8
10:00,58,37,1,301,1
10:04,72,31,1,229,2
10:09,53,32,2,282,4
10:13,134,71,1,127,8
10:18,121,66,2,231,24
10:23,52,49,1,86,2
10:27,56,43,2,195,1
10:32,55,55,2,253,2
10:36,57,74,1,300,4
10:41,45,42,2,208,1
10:46,66,50,2,395,2
10:50,78,60,2,281,4
10:55,47,44,2,158,1
11:00,58,50,1,145,2
11:04,53,49,2,333,4
11:09,35,44,1,141,8
11:13,49,33,2,307,1
11:18,67,45,2,360,2
11:23,104,31,2,83,4
11:27,82,1,2,187,8
11:32,49,34,1,392,1
11:37,49,36,2,256,2
11:41,103,77,1,263,4
11:46,52,12,2,172,8
11:50,31,95,1,198,8
11:55,56,30,14,127,1
12:00,69,50,2,346,2
12:03,58,44,1,299,1
12:06,64,37,1,122,2
12:09,81,63,1,301,4
12:12,58,33,2,264,1
12:15,67,47,1,356,2
12:18,80,39,2,67,4
12:21,53,44,1,332,1
12:24,64,49,2,49,2
12:27,88,40,1,89,4
12:30,14,44,2,347,8
12:33,58,33,2,293,1
12:36,45,58,2,284,2
12:39,84,72,2,336,4
12:42,117,91,1,327,8
12:45,58,38,1,224,1
12:48,52,36,1,236,2
12:51,45,76,1,371,4
12:54,115,29,2,232,8
12:57,67,46,2,64,2
13:00,53,58,1,300,2
13:03,47,37,1,173,1
13:06,47,31,1,7,2
13:09,88,66,2,192,4
13:12,54,34,2,299,1
13:15,67,44,1,254,2
13:18,85,30,2,19,4
