00:00,64,27,3,376,8
00:05,10,57,3,7,8
00:10,133,34,1,189,8
00:16,91,89,1,351,4
00:21,87,78,2,178,8
00:27,80,71,3,204,4
00:32,94,89,1,266,8
00:38,52,30,3,394,4
00:43,92,14,2,400,8
00:49,71,32,3,364,2
00:54,82,87,1,382,4
00:59,81,22,1,21,8
01:05,53,39,3,186,1
01:10,55,49,2,390,2
01:16,82,66,3,357,4
01:21,117,5,2,328,8
01:27,61,72,2,226,4
01:32,79,83,3,283,4
01:38,14,97,2,345,8
01:43,90,79,3,364,4
01:48,140,4,2,150,8
01:54,141,29,18,357,8
02:00,84,19,1,231,8
02:06,28,25,2,242,8
02:12,93,89,1,321,4
02:18,18,40,1,20,8
02:24,96,81,1,260,4
02:30,51,23,2,320,8
02:36,52,54,1,41,4
02:42,94,76,2,354,8
02:48,64,55,1,95,2
02:54,49,43,2,389,4
03:00,98,3,1,358,8
03:06,55,36,2,337,1
03:12,53,39,1,388,2
03:18,58,71,3,316,4
03:24,127,77,1,189,8
03:30,68,37,1,394,2
03:36,49,36,1,248,1
03:42,72,65,2,86,4
03:48,148,61,2,106,8
03:54,48,30,40,96,1
04:00,40,17,2,340,8
04:02,65,43,1,22,8
04:04,113,25,2,359,8
04:07,99,80,1,64,4
04:09,109,68,2,173,8
04:11,85,49,2,398,4
04:14,94,7,2,383,8
04:16,99,82,2,127,4
04:18,125,55,2,6,8
04:21,48,49,2,210,2
04:23,56,64,1,237,4
04:25,38,40,2,45,8
04:28,49,31,2,374,1
04:30,73,30,1,76,2
04:32,83,37,2,252,4
04:35,44,11,1,268,8
04:37,69,31,2,62,4
04:39,54,88,2,14,4
04:42,94,56,2,177,4
04:44,58,32,2,314,1
04:46,53,45,2,389,8
04:49,141,99,2,236,8
04:51,65,97,2,97,8
04:54,55,66,2,382,4
04:56,40,38,2,91,8
04:58,97,86,2,391,4
05:01,108,69,1,391,8
05:03,98,33,1,314,4
05:05,6,12,2,372,8
05:08,51,54,2,319,2
05:10,101,69,1,133,4
05:12,96,62,2,339,8
05:15,47,37,1,364,1
05:17,46,31,1,227,2
05:19,55,79,2,173,4
05:22,18,13,2,272,8
05:24,59,30,2,68,4
05:26,54,47,1,73,2
05:29,70,9,2,120,8
05:31,25,25,1,2,8
05:33,3,63,1,120,8
05:36,99,9,2,313,8
05:38,80,39,1,147,8
05:41,52,40,2,136,4
05:43,104,19,2,4,8
05:45,75,72,1,116,4
05:48,42,13,2,40,8
05:50,50,65,1,188,4
05:52,69,96,1,303,8
05:55,45,32,1,191,2
05:57,47,40,54,143,1
06:00,61,75,2,166,4
06:01,131,7,1,330,8
06:03,48,36,1,119,1
06:05,65,40,3,52,2
06:06,74,30,3,260,4
06:08,80,19,3,248,8
06:10,51,33,3,223,1
06:11,46,40,1,352,1
06:13,80,38,1,138,4
06:15,52,31,2,3,1
06:16,61,28,1,242,8
06:18,19,38,3,351,8
06:20,11,45,3,119,8
06:21,51,56,3,368,4
06:23,136,2,2,302,8
06:25,100,47,3,165,4
06:26,4,68,1,127,8
06:28,59,33,2,77,4
06:30,116,17,1,221,8
06:31,46,33,1,220,2
06:33,60,57,1,226,4
06:35,113,37,2,200,8
06:36,51,32,1,259,1
06:38,47,47,1,114,2
06:40,81,72,3,243,4
06:41,33,7,1,353,8
06:43,57,31,2,67,2
06:45,17,77,1,212,24
06:46,55,85,3,378,8
06:48,121,32,2,50,24
06:50,27,56,3,396,8
06:51,107,25,2,27,8
06:53,68,1,2,290,8
