00:00,106,27,3,318,8
00:15,22,81,1,390,8
00:30,33,96,1,279,8
00:45,67,86,1,260,4
01:00,93,37,3,291,8
01:15,72,58,3,128,4
01:30,114,80,1,148,8
01:45,121,31,12,325,8
02:00,80,54,3,233,4
02:17,86,28,3,96,8
02:34,49,42,1,147,2
02:51,57,49,1,235,4
03:08,128,61,3,138,8
03:25,53,30,1,13,1
03:42,91,48,13,231,4
04:00,53,59,2,219,2
04:05,69,42,1,259,4
04:11,129,69,2,293,8
04:17,1,84,2,68,24
04:22,67,47,1,366,2
04:28,47,43,2,219,1
04:34,23,67,1,38,8
04:39,141,66,2,196,8
04:45,146,8,1,187,8
04:51,131,6,2,18,8
04:57,78,50,2,41,4
05:02,82,36,1,231,8
05:08,74,52,2,186,4
05:14,142,17,1,350,8
05:19,55,85,2,12,4
05:25,120,44,1,49,8
05:31,72,32,1,14,2
05:37,87,89,2,163,4
05:42,47,26,1,221,8
05:48,50,33,1,291,1
05:54,66,34,21,250,2
06:00,45,50,2,129,2
06:02,82,33,1,352,4
06:04,2,2,2,352,8
06:06,64,55,1,280,8
06:09,87,63,1,105,4
06:11,63,99,1,355,8
06:13,70,41,2,319,2
06:16,44,42,1,150,8
06:18,99,56,1,151,8
06:20,91,65,1,341,8
06:23,90,69,1,250,4
06:25,64,29,1,288,8
06:27,73,46,1,321,4
06:30,86,48,1,101,8
06:32,48,72,2,12,4
06:34,39,8,2,26,8
06:36,47,40,2,303,2
06:39,93,80,1,173,4
06:41,54,48,1,68,8
06:43,52,30,2,194,1
06:46,70,59,1,100,2
06:48,54,85,1,126,4
06:50,66,66,1,123,8
06:53,122,75,1,344,8
06:55,98,54,2,206,4
06:57,58,54,2,396,8
07:00,93,48,1,362,4
07:02,32,4,1,62,8
07:04,85,18,1,209,8
07:06,72,4,1,288,8
07:09,70,32,2,49,4
07:11,32,34,2,85,8
07:13,78,30,2,45,4
07:16,77,37,1,261,8
07:18,86,64,1,262,4
07:20,2,41,2,27,8
07:23,67,52,1,144,2
07:25,60,31,2,40,4
07:27,9,76,2,351,8
07:30,49,40,2,342,1
07:32,68,31,1,73,2
07:34,102,66,2,363,4
07:37,122,41,2,323,8
07:39,132,43,1,4,8
07:41,118,75,2,6,24
07:43,67,51,2,354,4
07:46,56,37,2,238,1
07:48,3,5,1,291,8
07:50,95,51,1,1,8
07:53,39,54,2,54,8
07:55,75,88,1,391,4
07:57,105,76,33,49,8
08:00,48,59,1,60,2
08:08,59,32,1,125,1
08:17,55,41,2,388,2
08:25,81,71,1,335,4
08:34,45,37,1,375,1
08:42,70,43,2,356,2
08:51,49,31,2,369,4
08:59,48,31,1,366,1
09:08,58,34,2,73,2
09:17,88,33,1,111,4
09:25,87,84,2,188,8
09:34,49,37,1,87,1
09:42,56,52,2,84,2
09:51,47,32,15,243,1
10:00,85,78,1,267,4
10:04,47,38,2,396,8
10:09,48,43,2,80,1
10:14,68,37,2,99,2
10:19,89,77,2,124,4
10:24,65,10,1,129,8
10:28,71,58,2,180,4
10:33,69,37,2,129,2
10:38,53,35,1,255,1
10:43,59,34,2,349,2
10:48,81,88,2,383,4
10:52,47,32,1,69,1
10:57,64,38,2,140,2
11:02,58,62,2,46,4
11:07,59,31,1,283,1
11:12,62,38,1,339,2
11:16,96,64,2,43,4
11:21,7,45,2,190,8
11:26,50,42,1,298,1
11:31,71,44,1,115,2
11:36,90,78,1,360,4
11:40,57,17,1,161,8
11:45,55,44,2,227,1
11:50,62,50,1,303,2
11:55,71,48,15,34,2
12:00,49,41,4,70,4
12:06,99,28,4,305,8
12:12,45,30,3,288,1
12:18,56,44,4,61,2
12:25,49,43,2,138,1
12:31,65,51,1,67,2
12:37,51,64,1,5,4
12:44,55,34,3,75,1
12:50,62,54,3,291,2
12:56,101,83,4,179,4
13:03,51,34,2,65,1
13:09,45,54,3,247,2
13:15,63,46,1,305,4
13:22,29,50,2,302,8
13:28,45,39,2,249,1
13:34,72,39,4,256,2
13:41,68,70,3,128,4
13:47,65,58,1,357,8
13:53,83,39,31,28,4
14:00,47,40,1,100,1
14:02,62,54,1,244,2
14:04,74,81,1,26,4
14:06,7,57,1,109,8
14:08,68,43,1,4,2
14:10,65,38,1,396,2
14:12,48,37,1,149,1
