00:00,15,65,2,378,8
00:10,68,48,1,377,8
00:21,113,45,2,330,8
00:32,77,54,1,255,4
00:43,29,63,1,207,8
00:54,45,82,2,190,4
01:05,81,39,2,35,8
01:16,84,72,1,118,4
01:27,112,52,1,356,8
01:38,72,40,2,31,2
01:49,52,43,8,240,1
02:00,99,61,1,346,4
02:12,85,27,1,38,8
02:24,55,41,2,193,1
02:36,48,38,2,140,2
02:48,65,78,1,317,4
03:00,47,75,2,174,8
03:12,138,11,1,353,24
03:24,92,62,2,93,8
03:36,103,75,1,368,4
03:48,58,35,10,148,1
04:00,87,80,1,147,8
04:06,46,37,2,293,8
04:12,81,10,1,188,8
04:18,117,72,1,222,8
04:24,68,44,2,240,4
04:30,143,6,1,161,8
04:36,51,64,1,219,4
04:42,142,36,2,110,8
04:48,98,73,2,225,4
04:54,131,58,2,323,8
05:00,73,46,1,119,2
05:06,54,66,2,103,4
05:12,91,93,1,177,8
05:18,54,34,2,347,1
05:24,55,43,1,331,2
05:30,69,68,1,389,4
05:36,102,5,2,32,8
05:42,46,71,1,51,24
05:48,46,36,1,143,1
05:54,33,1,20,278,8
06:00,86,49,1,32,24
06:02,95,65,1,309,4
06:04,14,64,1,2,8
06:07,15,83,1,169,8
06:09,138,64,1,148,8
06:12,66,33,1,296,4
06:14,82,39,1,111,8
06:17,51,87,1,154,4
06:19,69,91,1,321,8
06:22,81,63,1,292,4
06:24,146,65,1,156,8
06:26,50,54,1,31,2
06:29,98,87,1,137,4
06:31,14,5,1,268,8
06:34,56,43,1,268,1
06:36,74,30,1,348,2
06:39,99,44,1,150,4
06:41,30,85,1,340,8
06:44,51,36,1,371,1
06:46,128,40,1,26,24
06:49,33,58,1,163,8
06:51,45,41,1,182,1
06:53,141,13,1,302,8
06:56,91,44,1,309,8
06:58,87,35,1,334,8
07:01,68,53,1,121,4
07:03,12,51,1,177,8
07:06,50,78,1,175,4
07:08,93,79,1,163,8
07:11,88,84,1,225,4
07:13,31,61,1,279,8
07:15,49,49,1,318,2
07:18,58,84,1,271,4
07:20,46,85,1,185,8
07:23,49,31,1,185,1
07:25,47,42,1,203,2
07:28,45,38,1,322,4
07:30,97,52,1,14,8
07:33,51,36,1,108,1
07:35,76,34,1,250,24
07:38,45,45,1,352,2
07:40,52,43,1,347,1
07:42,56,5,1,105,8
07:45,147,91,1,394,8
07:47,28,1,1,68,8
07:50,72,32,1,363,4
07:52,81,16,1,155,8
07:55,83,33,1,311,4
07:57,53,40,47,125,4
08:00,48,54,2,14,2
08:08,47,39,1,314,1
08:16,65,46,2,97,2
08:24,100,31,1,48,4
08:32,49,33,1,212,1
08:40,59,34,2,243,2
08:48,73,77,2,111,4
08:56,57,40,1,257,1
09:04,51,43,2,224,2
09:12,98,75,2,396,4
09:20,145,66,2,73,8
09:28,54,36,2,145,1
09:36,46,39,2,287,2
09:44,65,43,1,148,4
09:52,134,64,8,69,8
10:00,30,48,1,347,8
10:04,47,37,1,185,1
10:09,69,54,1,380,2
10:14,56,30,1,132,4
10:19,25,32,1,116,8
10:24,59,43,1,199,1
10:28,56,59,1,280,2
10:33,53,43,1,105,1
10:38,72,36,1,13,2
10:43,82,50,1,327,4
10:48,59,33,1,179,1
10:52,74,52,1,247,2
10:57,73,61,1,119,4
11:02,52,30,1,280,1
11:07,55,30,1,228,2
11:12,54,85,1,147,4
11:16,145,1,1,304,8
11:21,50,39,1,252,1
11:26,57,31,1,389,2
11:31,104,79,1,275,4
11:36,60,31,1,248,8
11:40,50,34,1,394,1
11:45,53,43,1,75,2
11:50,85,87,1,140,4
11:55,133,3,23,26,8
12:00,7,69,1,379,8
12:03,55,41,1,128,1
12:06,62,54,1,169,2
12:09,56,31,1,229,1
12:12,67,59,1,282,2
12:16,78,44,1,275,4
12:19,55,41,1,68,1
12:22,62,42,1,69,2
12:25,101,46,1,6,4
12:29,52,34,1,170,1
12:32,53,38,1,26,2
12:35,81,39,1,230,4
12:38,33,31,1,377,8
12:42,57,38,1,334,1
12:45,68,54,1,193,2
12:48,82,48,1,133,4
12:51,53,44,1,226,8
12:55,50,35,1,299,1
12:58,67,38,1,309,2
13:01,93,48,1,150,4
13:04,117,97,1,85,8
13:08,9,66,1,379,24
13:11,52,49,1,211,2
13:14,53,42,1,90,1
13:17,73,43,1,23,2
13:21,93,41,1,181,4
13:24,45,31,1,375,1
13:27,57,52,1,331,2
13:30,104,38,1,47,4
13:33,50,42,1,338,1
13:37,59,52,1,35,2
13:40,57,71,1,134,4
13:43,2,85,1,1,8
13:46,54,34,1,207,1
13:50,53,52,1,257,2
13:53,84,36,1,76,4
13:56,63,43,35,355,2
14:00,41,70,1,343,8
14:04,49,33,1,397,1
14:09,64,53,1,129,2
14:13,63,42,3,346,4
14:18,147,47,1,249,8
14:23,141,46,2,215,8
14:27,69,54,1,324,2
14:32,59,34,1,378,1
14:36,50,39,1,181,2
14:41,89,51,2,400,4
14:46,50,31,3,33,1
14:50,62,33,3,325,2
14:55,53,38,3,134,4
15:00,47,32,2,160,1
15:04,60,39,3,323,2
15:09,70,40,1,129,4
15:13,114,2,3,136,8
15:18,46,34,3,162,1
15:23,57,54,3,111,2
15:27,67,66,1,20,4
15:32,101,75,1,274,8
15:37,48,44,3,129,1
15:41,47,46,3,335,2
15:46,60,41,3,306,4
15:50,129,78,1,8,8
15:55,137,80,47,296,24
16:00,54,32,1,334,1
16:05,69,37,2,29,2
16:10,49,89,2,339,4
16:15,48,35,2,389,1
16:20,49,35,3,391,2
16:26,72,30,1,13,4
16:31,57,34,2,23,1
16:36,52,34,1,272,2
16:41,70,78,2,350,4
16:46,1,80,2,241,8
16:52,47,44,2,243,1
16:57,55,31,1,85,2
17:02,67,79,3,338,4
17:07,15,82,1,235,8
17:13,50,37,2,133,1
17:18,61,44,2,254,2
17:23,67,63,2,195,4
17:28,105,40,1,40,8
17:33,50,34,3,104,2
17:39,83,54,2,190,4
17:44,59,39,2,105,1
17:49,50,41,1,83,2
17:54,47,85,33,1,8
18:00,67,41,3,346,4
18:06,46,30,1,133,1
18:12,73,48,3,285,2
18:18,100,69,1,85,4
18:25,52,40,3,181,1
18:31,61,49,2,82,2
18:37,72,81,2,117,4
18:44,103,79,4,36,8
18:50,56,36,4,175,1
18:56,67,43,1,58,2
19:03,77,86,2,345,4
19:09,70,17,4,348,8
19:15,52,40,2,91,1
19:22,71,52,1,68,2
19:28,47,32,3,61,4
19:34,4,31,3,244,8
19:41,72,52,4,369,2
19:47,59,42,1,358,4
19:53,47,42,37,214,1
20:00,59,35,3,171,1
20:09,66,39,3,4,2
20:18,55,71,2,254,4
20:27,57,44,1,310,1
20:36,46,54,2,158,2
20:46,104,51,2,115,4
20:55,52,40,3,14,1
21:04,47,31,2,377,2
21:13,102,59,1,251,4
21:23,142,79,3,228,8
21:32,57,34,2,229,1
21:41,52,38,3,247,2
21:50,58,32,23,52,1
22:00,97,76,1,136,4
22:13,144,74,2,151,8
22:26,57,33,1,133,1
22:39,57,49,1,23,2
22:53,87,53,1,267,4
23:06,78,29,2,137,8
23:19,98,53,1,339,8
23:33,52,38,2,104,2
23:46,45,43,10,143,1
