00:00,58,43,3,172,8
00:30,91,46,1,77,8
01:00,22,54,1,2,8
01:30,19,99,9,93,8
02:00,67,41,2,216,4
02:24,141,18,2,26,8
02:48,93,84,2,40,4
03:12,93,77,2,31,8
03:36,51,40,6,7,1
04:00,88,62,2,386,4
04:08,128,8,1,284,8
04:17,45,46,1,313,2
04:25,76,57,1,174,4
04:34,139,11,1,329,8
04:42,47,33,1,278,1
04:51,74,35,1,199,2
04:59,81,54,1,295,4
05:08,56,2,2,19,8
05:17,147,93,2,282,8
05:25,53,77,2,53,24
05:34,46,88,1,84,4
05:42,89,35,1,84,4
05:51,101,39,12,39,4
06:00,118,25,1,136,8
06:03,53,28,1,380,8
06:07,124,67,1,272,8
06:11,80,68,1,297,4
06:15,126,81,1,157,8
06:19,49,76,1,34,4
06:23,141,4,1,294,8
06:27,104,59,1,272,4
06:30,10,57,1,398,8
06:34,55,57,1,165,2
06:38,76,39,1,182,4
06:42,137,36,1,54,8
06:46,45,41,1,288,1
06:50,59,57,1,138,2
06:54,93,35,1,146,4
06:58,1,55,1,291,8
07:01,79,50,1,251,4
07:05,53,30,1,281,1
07:09,68,30,1,378,2
07:13,51,41,1,26,2
07:17,147,47,1,322,8
07:21,105,50,1,45,8
07:25,1,89,1,349,8
07:29,65,84,1,86,4
07:32,49,54,1,69,8
07:36,89,49,1,338,4
07:40,77,31,1,274,8
07:44,58,75,1,125,4
07:48,108,33,1,17,8
07:52,54,57,1,344,2
07:56,72,37,30,312,2
08:00,72,38,2,287,2
08:24,54,42,1,95,1
08:48,46,59,1,229,2
09:12,92,87,2,92,4
09:36,46,33,13,93,1
10:00,58,36,2,117,1
10:08,55,37,1,6,2
10:17,49,45,2,78,4
10:25,57,33,2,203,1
10:34,55,45,1,128,2
10:42,69,86,1,195,4
10:51,106,34,1,13,8
10:59,54,40,2,171,1
11:08,66,31,1,171,2
11:17,46,71,1,377,4
11:25,31,84,2,230,8
11:34,53,34,1,173,1
11:42,49,49,2,22,2
11:51,45,39,10,341,1
12:00,63,66,2,343,4
12:07,37,9,1,49,8
12:14,72,52,1,76,2
12:21,54,34,2,33,2
12:28,45,41,1,43,1
12:35,74,31,1,354,2
12:42,84,77,2,150,4
12:49,51,30,1,378,1
12:56,69,40,1,9,2
13:03,57,77,1,152,4
13:10,57,33,2,200,1
13:17,59,43,1,364,2
13:24,94,69,2,273,4
13:31,119,87,1,400,8
13:38,58,32,2,150,1
13:45,58,31,2,227,2
13:52,61,66,21,59,4
14:00,68,65,2,93,4
14:04,63,94,1,23,8
14:09,52,34,2,104,1
14:14,50,51,2,103,2
14:19,98,38,2,302,4
14:24,12,43,2,127,8
14:28,57,57,2,285,2
14:33,55,35,1,155,2
14:38,46,31,1,165,1
14:43,74,53,1,146,2
14:48,102,32,2,400,4
14:52,51,39,2,234,1
14:57,53,35,2,341,2
15:02,98,45,1,250,4
15:07,45,33,1,46,1
15:12,70,57,2,79,2
15:16,73,46,2,273,4
15:21,34,18,1,30,8
15:26,52,30,1,365,1
15:31,69,44,2,253,2
15:36,101,73,1,40,4
15:40,61,26,1,214,8
15:45,50,33,1,154,1
15:50,56,56,1,330,2
15:55,50,39,26,121,2
16:00,47,40,2,282,1
16:06,63,53,2,24,2
16:13,98,52,2,112,4
16:20,46,37,1,270,1
16:26,46,42,2,138,2
16:33,52,79,1,267,4
16:40,49,39,2,274,1
16:46,46,48,2,76,2
16:53,81,56,2,308,4
17:00,87,53,1,61,8
17:06,49,31,1,301,1
17:13,52,38,2,237,2
17:20,55,69,1,231,4
17:26,14,43,2,171,8
17:33,54,41,2,174,1
17:40,64,55,2,150,2
17:46,88,86,2,123,4
17:53,93,43,19,137,24
18:00,105,86,1,173,8
18:06,54,53,1,126,8
18:12,89,78,2,173,8
18:18,53,35,2,224,1
18:24,63,45,1,22,2
18:30,87,66,2,123,4
18:36,47,42,2,374,1
18:42,68,58,1,351,2
18:48,83,71,1,353,4
18:54,50,38,1,211,1
19:00,45,34,2,204,2
19:06,61,78,1,307,4
19:12,83,19,2,161,8
19:18,55,44,1,136,1
19:24,49,45,2,268,2
19:30,47,66,2,275,4
19:36,137,80,2,362,8
19:42,58,43,2,68,1
19:48,55,45,2,319,2
19:54,109,96,22,110,8
20:00,85,61,1,227,4
20:12,24,23,2,190,8
20:24,79,82,3,59,4
20:36,47,81,3,137,8
20:48,59,39,1,306,1
21:00,66,42,1,313,2
21:12,89,46,3,129,4
21:24,50,35,3,237,1
21:36,61,33,2,395,2
21:48,61,53,13,103,4
22:00,88,51,3,242,4
22:30,54,40,2,383,1
23:00,53,30,2,78,2
23:30,52,37,6,276,1
